Upper Beam,Lower Beam,Lower arm length,Lower arm angle,Upper arm length,Upper arm angle,Ride,Frame_h_from_Ground,y1,y2,WheelTravel,alpha @ theta_0,alpha @ theta_1,alpha @ theta_2,alpha @ theta_3,alpha @ theta_4,alpha @ theta_5,alpha @ theta_6,alpha @ theta_7,alpha @ theta_8,alpha @ theta_9,alpha @ theta_10,camber @ theta_0,camber @ theta_1,camber @ theta_2,camber @ theta_3,camber @ theta_4,camber @ theta_5,camber @ theta_6,camber @ theta_7,camber @ theta_8,camber @ theta_9,camber @ theta_10,test_val @ theta_0,test_val @ theta_1,test_val @ theta_2,test_val @ theta_3,test_val @ theta_4,test_val @ theta_5,test_val @ theta_6,test_val @ theta_7,test_val @ theta_8,test_val @ theta_9,test_val @ theta_10
30,35,66.64690540452722,2.149733147518305,65.23095287732896,5.718782838348147,23,54,20.5,60.5,11.32534134847793,-0.4897701847292873,0.5144488733159425,1.520469305205481,2.52828952993063,3.537909756718119,4.549331991825891,5.56256004866246,6.577599561313105,7.59445800156369,8.613144699520907,9.633670867936953,-9.556077614277655,-9.770623686176691,-9.985134721190747,-10.19970327945811,-10.41442206215679,-10.62938404225677,-10.84468259699433,-11.06041164236338,-11.27666576993487,-11.49354038633052,-11.71113185569249,90.00000000000001,89.49496545527997,88.98660600311344,88.47502052230757,87.96030992320415,87.44257719557461,86.9219274581222,86.39846800962252,85.87230838173116,85.34356039348472,84.81233820751872
31,35,66.64690540452722,2.149733147518305,64.23600720788009,5.807662808980742,23,54,20.5,60.5,11.31884926235819,-0.4973040708554636,0.5223617182860067,1.543857354026769,2.567187898287629,3.592360285757887,4.61938333739223,5.648267777616116,6.67902625532106,7.711673368742127,8.746225694318541,9.78270181964999,-9.554888248767,-9.771985875011666,-9.989494757238717,-10.2075096439716,-10.42612581831345,-10.64543923796802,-10.86554667742668,-11.08654587266638,-11.30853566871593,-11.53161617046337,-11.75588889709333,90.00000000000001,89.49496545527997,88.98660600311344,88.47502052230757,87.96030992320415,87.44257719557461,86.9219274581222,86.39846800962252,85.87230838173116,85.34356039348472,84.81233820751872
30,36,65.647619911159,2.182472017925329,65.23095287732896,5.718782838348147,23,54,20.5,60.5,11.15800552174115,-0.4897701847292873,0.4992901167807092,1.490151434032137,2.482805977901406,3.477247685886071,4.473472223616797,5.471476989312245,6.471261121264421,7.472825508449017,8.476172804360729,9.481307444181297,-9.556077614277655,-9.768124808691127,-9.979707839206341,-10.19091714884102,-10.40184297203655,-10.61257545540893,-10.82320477991388,-11.03382128467021,-11.24451559270001,-11.4553787388619,-11.66650230026961,90.00000000000001,89.51140292228438,89.0195530973148,88.52454738373274,88.02648460202195,87.52546557846354,87.0215931904809,86.51497241339601,86.00571036861452,85.49391637325576,84.97970199123924
31,36,65.647619911159,2.182472017925329,64.23600720788009,5.807662808980742,23,54,20.5,60.5,11.15168272549926,-0.4973040708554636,0.5069697926978245,1.513072992522851,2.521004028040649,3.530763216963109,4.542352702655972,5.555776464883209,6.571040334019573,7.5881520088268,8.607121077895872,9.627959044868534,-9.554888248767,-9.769445206997929,-9.983971075997957,-10.1985584244692,-10.41329997530937,-10.62828873646177,-10.84361813354715,-11.05938214457549,-11.27567543704909,-11.49259350778641,-11.71023282581099,90.00000000000001,89.51140292228438,89.0195530973148,88.52454738373274,88.02648460202195,87.52546557846354,87.0215931904809,86.51497241339601,86.00571036861452,85.49391637325576,84.97970199123924
31,37,64.64835651429972,2.216222982747459,64.23600720788009,5.807662808980742,23,54,20.5,60.5,10.98439671587418,-0.4973040708554636,0.491577547379095,1.482287531253334,2.474818076908905,3.469163132256024,4.465318398946392,5.463281337333386,6.463051174511298,7.464628915531518,8.468017357899566,9.473221109464767,-9.554888248767,-9.766911198205804,-9.978474010799772,-10.18966706770439,-10.40058055438347,-10.61130458123867,-10.82192930570751,-11.03254505607488,-11.24324245725749,-11.45411255883813,-11.66524696564488,90.00000000000001,89.52784077374312,89.05250168316373,88.57407749690493,88.0926648750783,87.60836240940255,87.12127066453159,86.63149222058345,86.13913171687952,85.64429589689992,85.14709365445817
28,32,69.64488495216284,2.057153639035443,67.15904891545478,6.411892338485681,23,54,20.5,61.5,11.80423852933666,-0.4872167719990304,0.531590452229167,1.552307931544689,2.574940750318333,3.599495857923969,4.62598208332902,5.654410153082624,6.684792712785405,7.717144352130887,8.751481633617258,9.787823125035322,-9.546381225499943,-9.782904057716792,-10.01984735847795,-10.25731084272515,-10.49539481010436,-10.73420028396941,-10.97382915272156,-11.21438431379266,-11.45596982059382,-11.69869103276621,-11.94265477008452,90.00000000000001,89.44565536311217,88.88777368698111,88.32645950321253,87.76181957872252,87.19396297612286,86.62300111646293,86.04904784439894,85.4722194958614,84.89263496829074,84.31041579350901
29,32,69.64488495216284,2.057153639035443,66.16539839805337,6.508597272513558,23,54,20.5,61.5,11.79702514167563,-0.4944869292987299,0.5395231571340328,1.575476838440527,2.613385723541184,3.65326336449981,4.695125277406976,5.738988966962937,6.784873954840334,7.832801811912568,8.882796194444381,9.934882884348704,-9.545082726127845,-9.784436121205829,-10.02465840967446,-10.26585187931657,-10.50811979413034,-10.75156654196681,-10.99629778491203,-11.24242061275781,-11.49004369991867,-11.73927746616519,-11.99023424155695,90.00000000000001,89.44565536311217,88.88777368698111,88.32645950321253,87.76181957872252,87.19396297612286,86.62300111646293,86.04904784439894,85.4722194958614,84.89263496829074,84.31041579350901
28,33,68.64553882081486,2.087114971053753,67.15904891545478,6.411892338485681,23,54,20.5,61.5,11.63755586609631,-0.4872167719990304,0.5168774169148802,1.522878232274293,2.530784756169781,3.540597878820009,4.552320308316,5.56595658346738,6.58151308984259,7.598998079100049,8.618421691715145,9.639795983213807,-9.546381225499943,-9.78016668087146,-10.0139416567819,-10.24780345712814,-10.48184962252944,-10.71617806019646,-10.95088717585801,-11.18607600801322,-11.42184436479178,-11.65829296372141,-11.8955235747168,90.00000000000001,89.46209167548176,88.92071629628555,88.37597657656573,87.8279773988633,87.2768258702238,86.72263138040526,86.16550566223273,85.60556285415385,85.04291956504949,84.47769494135009
28,34,67.64621201516016,2.11796153976722,67.15904891545478,6.411892338485681,23,54,20.5,61.5,11.47075418113901,-0.4872167719990304,0.5021641136571731,1.493447613888165,2.486627028974922,3.481697399569796,4.478655512138425,5.477499907149179,6.478230890108744,7.480850545547606,8.485362754063752,9.491773212539215,-9.546381225499943,-9.777435507054989,-10.00806075526467,-10.23835186525091,-10.46840364699131,-10.69831094511441,-10.9281687605217,-11.15807237405701,-11.38811747246166,-11.61840027687019,-11.8490176741176,90.00000000000001,89.47852837294174,88.95366040221708,88.42549691809332,87.89414085126042,87.35969728478275,86.82227350789134,86.28197907165953,85.73892584660302,85.19322808224324,84.64500246867028
