yRC,xRC,Upper Beam,Lower Beam,Ride,Frame Height,Frame h from ground,xL,yL,xR,yR,Upper arm angle,Upper arm length,Lower arm angle,Lower arm length
12.29128004601199,0,29.5,19.5,14,7,21,0.8636028854277287,12.38777809067868,-0.8636028854277287,12.38777809067868,15.83526479289746,71.4619654081806,-4.526764250373592,82.35690620706924
11.16115486827039,0,27.5,21.5,14,7,21,5.991618084068698,11.76909466234149,-5.991618084068698,11.76909466234149,15.40918526199912,73.38809508360332,-4.639304656416402,80.36330008156708
11.90236872018281,0,29.5,21.5,14,7,21,1.86392170930207,12.10405129699796,-1.86392170930207,12.10405129699796,15.83526479289746,71.4619654081806,-4.639304656416402,80.36330008156708
11.49292351695946,0,29.5,23.5,14,7,21,2.93674929721442,11.79975838115373,-2.93674929721442,11.79975838115373,15.83526479289746,71.4619654081806,-4.757570293110556,78.37001977797377
11.0612741087133,0,29.5,25.5,14,7,21,4.090265892052172,11.47257912879975,-4.090265892052172,11.47257912879975,15.83526479289746,71.4619654081806,-4.882008360514543,76.37709080607875
11.35018199881394,0,19.5,11.5,15,7,22,17.94969502928124,13.2022938661371,-17.94969502928124,13.2022938661371,13.22024181321559,80.89383474653677,-3.493188046122069,90.26771294322239
12.52848065677247,0,23.5,11.5,15,7,22,10.11510282904297,13.68054311254455,-10.11510282904297,13.68054311254455,13.90089935861213,77.00527579328575,-3.493188046122069,90.26771294322239
12.25354022453003,0,23.5,13.5,15,7,22,10.9516400336417,13.4735071488646,-10.9516400336417,13.4735071488646,13.90089935861213,77.00527579328575,-3.572285489447375,88.27151295859836
12.88597036902626,0,25.5,13.5,15,7,22,7.079174205615077,13.71526154221472,-7.079174205615077,13.71526154221472,14.26764681197321,75.06538816258796,-3.572285489447375,88.27151295859836
13.54928413222695,0,27.5,13.5,15,7,22,3.275373269660879,13.95272925104274,-3.275373269660879,13.95272925104274,14.6538357451064,73.12873922063746,-3.572285489447375,88.27151295859836
14.24580035352489,0,29.5,13.5,15,7,22,-0.4615730292196746,14.18602328786275,0.4615730292196746,14.18602328786275,15.06101609647861,71.19559326250467,-3.572285489447375,88.27151295859836
11.36071184015938,0,21.5,15.5,15,7,22,15.84820303657988,12.99750154818596,-15.84820303657988,12.99750154818596,13.55218925908895,78.94816337319064,-3.655043009655953,86.27548898731318
11.96552035180083,0,23.5,15.5,15,7,22,11.84056146734645,13.25350652647613,-11.84056146734645,13.25350652647613,13.90089935861213,77.00527579328575,-3.655043009655953,86.27548898731318
12.59915727702973,0,25.5,15.5,15,7,22,7.906841476450984,13.50478945272381,-7.906841476450984,13.50478945272381,14.26764681197321,75.06538816258796,-3.655043009655953,86.27548898731318
12.96427138676746,0,27.5,17.5,15,7,22,4.863474683408682,13.53746598384367,-4.863474683408682,13.53746598384367,14.6538357451064,73.12873922063746,-3.741720297203009,84.27965353512079
13.66350016860434,0,29.5,17.5,15,7,22,1.012747033475547,13.78929716190112,-1.012747033475547,13.78929716190112,15.06101609647861,71.19559326250467,-3.741720297203009,84.27965353512079
11.34632253122277,0,23.5,19.5,15,7,22,13.79655374754562,12.76941479157734,-13.79655374754562,12.76941479157734,13.90089935861213,77.00527579328575,-3.832602167359413,82.28402031986526
11.98255761051396,0,25.5,19.5,15,7,22,9.726418467451788,13.04207915260676,-9.726418467451788,13.04207915260676,14.26764681197321,75.06538816258796,-3.832602167359413,82.28402031986526
12.64985377076959,0,27.5,19.5,15,7,22,5.735544048330341,13.30943371174401,-5.735544048330341,13.30943371174401,14.6538357451064,73.12873922063746,-3.832602167359413,82.28402031986526
13.35054253372909,0,29.5,19.5,15,7,22,1.821637555063656,13.57163207609196,-1.821637555063656,13.57163207609196,15.06101609647861,71.19559326250467,-3.832602167359413,82.28402031986526
11.65056981468161,0,25.5,21.5,15,7,22,10.72956389100742,12.78698375280224,-10.72956389100742,12.78698375280224,14.26764681197321,75.06538816258796,-3.92800166909218,80.28860442179823
13.02155743424592,0,29.5,21.5,15,7,22,2.684760696731512,13.33937348524316,-2.684760696731512,13.33937348524316,15.06101609647861,71.19559326250467,-3.92800166909218,80.28860442179823
11.97143733181908,0,27.5,23.5,15,7,22,7.66306329773378,12.80541807762438,-7.66306329773378,12.80541807762438,14.6538357451064,73.12873922063746,-4.028263666485142,78.29342245680668
12.67528129534849,0,29.5,23.5,15,7,22,3.607759731889652,13.09100283578242,-3.607759731889652,13.09100283578242,15.06101609647861,71.19559326250467,-4.028263666485142,78.29342245680668
12.31031413372423,0,29.5,25.5,15,7,22,4.597089028624136,12.82478331593387,-4.597089028624136,12.82478331593387,15.06101609647861,71.19559326250467,-4.133768978519496,76.29849277672527
11.92510063960597,0,29.5,27.5,15,7,22,5.6601652018434,12.53871918204941,-5.6601652018434,12.53871918204941,15.06101609647861,71.19559326250467,-4.244939181286064,74.3038357017994
11.51790802061962,0,29.5,29.5,15,7,22,6.805553375709528,12.2305056370818,-6.805553375709528,12.2305056370818,15.06101609647861,71.19559326250467,-4.362242199430404,72.30947379147493
11.85020246718717,0,17.5,11.5,16,7,23,22.67618213660243,14.29308746265582,-22.67618213660243,14.29308746265582,12.22794651898202,82.62452723011491,-2.859233580418166,90.2123051473578
12.37038868806318,0,19.5,11.5,16,7,23,18.81281317108087,14.48604151753759,-18.81281317108087,14.48604151753759,12.52880770915151,80.67101400131277,-2.859233580418166,90.2123051473578
12.91442256758852,0,21.5,11.5,16,7,23,15.00591818089532,14.67617500761344,-15.00591818089532,14.67617500761344,12.84459248001938,78.71983549271428,-2.859233580418166,90.2123051473578
13.48398250308073,0,23.5,11.5,16,7,23,11.25426786254157,14.86354932983977,-11.25426786254157,14.86354932983977,13.1764187528436,76.77116971884692,-2.859233580418166,90.2123051473578
14.08090817630853,0,25.5,11.5,16,7,23,7.556668334167075,15.04822411205603,-7.556668334167075,15.04822411205603,13.52551665927661,74.82521299668983,-2.859233580418166,90.2123051473578
14.7072204035102,0,27.5,11.5,16,7,23,3.911959868878498,15.23025727624913,-3.911959868878498,15.23025727624913,13.89324265126039,72.88218232188166,-2.859233580418166,90.2123051473578
11.62283257532406,0,17.5,13.5,16,7,23,23.52685902195821,14.10873024291927,-23.52685902195821,14.10873024291927,12.22794651898202,82.62452723011491,-2.924031005390329,88.21485135735365
12.68865229353049,0,21.5,13.5,16,7,23,15.75313969282207,14.50579876710897,-15.75313969282207,14.50579876710897,12.84459248001938,78.71983549271428,-2.924031005390329,88.21485135735365
13.25906608023615,0,23.5,13.5,16,7,23,11.95334439489785,14.69988592761589,-11.95334439489785,14.69988592761589,13.1764187528436,76.77116971884692,-2.924031005390329,88.21485135735365
13.85688494751304,0,25.5,13.5,16,7,23,8.209871332990211,14.89109624292332,-8.209871332990211,14.89109624292332,13.52551665927661,74.82521299668983,-2.924031005390329,88.21485135735365
15.14303655803032,0,29.5,13.5,16,7,23,0.8869560807384116,15.26513845217568,-0.8869560807384116,15.26513845217568,14.28109573597082,70.94231811831357,-2.924031005390329,88.21485135735365
11.90647890275098,0,19.5,15.5,16,7,23,20.45671981776765,14.12072892938497,-20.45671981776765,14.12072892938497,12.52880770915151,80.67101400131277,-2.991830745969001,86.21751562182709
12.45218622284492,0,21.5,15.5,16,7,23,16.54539877300614,14.32515337423313,-16.54539877300614,14.32515337423313,12.84459248001938,78.71983549271428,-2.991830745969001,86.21751562182709
13.62225003964473,0,25.5,15.5,16,7,23,8.901844197138304,14.72464228934817,-8.901844197138304,14.72464228934817,13.52551665927661,74.82521299668983,-2.991830745969001,86.21751562182709
14.91040967016545,0,29.5,15.5,16,7,23,1.488098966489195,15.11212026307548,-1.488098966489195,15.11212026307548,14.28109573597082,70.94231811831357,-2.991830745969001,86.21751562182709
11.65763988041123,0,19.5,17.5,16,7,23,21.3559122944401,13.92090837901331,-21.3559122944401,13.92090837901331,12.52880770915151,80.67101400131277,-3.062846210441638,84.22030633997954
12.20424584973054,0,21.5,17.5,16,7,23,17.38689379647099,14.1332815447786,-17.38689379647099,14.1332815447786,12.84459248001938,78.71983549271428,-3.062846210441638,84.22030633997954
12.7764937216476,0,23.5,17.5,16,7,23,13.48079929538698,14.34228779037763,-13.48079929538698,14.34228779037763,13.1764187528436,76.77116971884692,-3.062846210441638,84.22030633997954
13.3762311702633,0,25.5,17.5,16,7,23,9.636144183506271,14.54800655379574,-9.636144183506271,14.54800655379574,13.52551665927661,74.82521299668983,-3.062846210441638,84.22030633997954
14.00548775508046,0,27.5,17.5,16,7,23,5.851490191828337,14.75051479354069,-5.851490191828337,14.75051479354069,13.89324265126039,72.88218232188166,-3.062846210441638,84.22030633997954
11.94397523716482,0,21.5,19.5,16,7,23,18.28236169969076,13.92910319551025,-18.28236169969076,13.92910319551025,12.84459248001938,78.71983549271428,-3.137311502920909,82.22323272652322
12.51720973447551,0,23.5,19.5,16,7,23,14.31740315801431,14.14642735431103,-14.31740315801431,14.14642735431103,13.1764187528436,76.77116971884692,-3.137311502920909,82.22323272652322
13.11797925496134,0,25.5,19.5,16,7,23,10.41677746478872,14.36022535211268,-10.41677746478872,14.36022535211268,13.52551665927661,74.82521299668983,-3.137311502920909,82.22323272652322
13.74831656602575,0,27.5,19.5,16,7,23,6.578931485414113,14.57058231809545,-6.578931485414113,14.57058231809545,13.89324265126039,72.88218232188166,-3.137311502920909,82.22323272652322
14.41045957471487,0,29.5,19.5,16,7,23,2.802361680895887,14.77758066304468,-2.802361680895887,14.77758066304468,14.28109573597082,70.94231811831357,-3.137311502920909,82.22323272652322
11.67043114466225,0,21.5,21.5,16,7,23,19.23716719914804,13.71139510117146,-19.23716719914804,13.71139510117146,12.84459248001938,78.71983549271428,-3.21548399174821,80.22630491303958
12.24470346934249,0,23.5,21.5,16,7,23,15.20897571277719,13.9376979936642,-15.20897571277719,13.9376979936642,13.1764187528436,76.77116971884692,-3.21548399174821,80.22630491303958
12.8465586166932,0,25.5,21.5,16,7,23,11.24827225130889,14.16020942408377,-11.24827225130889,14.16020942408377,13.52551665927661,74.82521299668983,-3.21548399174821,80.22630491303958
14.14136740738725,0,29.5,21.5,16,7,23,3.522657054582904,14.59423274974253,-3.522657054582904,14.59423274974253,14.28109573597082,70.94231811831357,-3.21548399174821,80.22630491303958
13.19360712175297,0,27.5,23.5,16,7,23,8.179527840705848,14.17467509240491,-8.179527840705848,14.17467509240491,13.89324265126039,72.88218232188166,-3.297647269687938,78.22953406482745
13.85819694047639,0,29.5,23.5,16,7,23,4.290637191157347,14.39874689679631,-4.290637191157347,14.39874689679631,14.28109573597082,70.94231811831357,-3.297647269687938,78.22953406482745
11.65576106154407,0,23.5,25.5,16,7,23,17.18022102222782,13.47620243626774,-17.18022102222782,13.47620243626774,13.1764187528436,76.77116971884692,-3.384114577372157,76.23293251607208
12.25996570841189,0,25.5,25.5,16,7,23,13.08511512134412,13.71835718730554,-13.08511512134412,13.71835718730554,13.52551665927661,74.82521299668983,-3.384114577372157,76.23293251607208
13.55981367920896,0,29.5,25.5,16,7,23,5.11119941313119,14.18987651302115,-5.11119941313119,14.18987651302115,14.28109573597082,70.94231811831357,-3.384114577372157,76.23293251607208
11.94237769021369,0,25.5,27.5,16,7,23,14.10301740812379,13.47350096711799,-14.10301740812379,13.47350096711799,13.52551665927661,74.82521299668983,-3.475232776730095,74.23651392677324
13.24495786693909,0,29.5,27.5,16,7,23,5.989935434865173,13.96619825294341,-5.989935434865173,13.96619825294341,14.28109573597082,70.94231811831357,-3.475232776730095,74.23651392677324
11.60675617613057,0,25.5,29.5,16,7,23,15.19717725752509,13.21030100334448,-15.19717725752509,13.21030100334448,13.52551665927661,74.82521299668983,-3.571386980180783,72.24029346562762
12.24343557572918,0,27.5,29.5,16,7,23,11.02579833046243,13.47065058963827,-11.02579833046243,13.47065058963827,13.89324265126039,72.88218232188166,-3.571386980180783,72.24029346562762
12.91222670637867,0,29.5,29.5,16,7,23,6.933258957868487,13.72607953799711,-6.933258957868487,13.72607953799711,14.28109573597082,70.94231811831357,-3.571386980180783,72.24029346562762
11.98389138559443,0,13.5,11.5,17,7,24,30.9180374361883,15.35224049914918,-30.9180374361883,15.35224049914918,11.01711161878921,86.34125607147489,-2.224577701867365,90.16795439622661
12.90129772103976,0,17.5,11.5,17,7,24,23.39057536180724,15.64465023566787,-23.39057536180724,15.64465023566787,11.54852149149002,82.4185203701207,-2.224577701867365,90.16795439622661
13.90344847802111,0,21.5,11.5,17,7,24,16.03615484082838,15.93033804724862,-16.03615484082838,15.93033804724862,12.13298824094207,78.50358272079052,-2.224577701867365,90.16795439622661
14.44005921518131,0,23.5,11.5,17,7,24,12.42198118405745,16.07073325034183,-12.42198118405745,16.07073325034183,12.44762352046014,76.54941214666511,-2.224577701867365,90.16795439622661
15.00265451981619,0,25.5,11.5,17,7,24,8.848876849089907,16.20953308577342,-8.848876849089907,16.20953308577342,12.77873318840604,74.59767087516875,-2.224577701867365,90.16795439622661
15.59316861829546,0,27.5,11.5,17,7,24,5.316145759770784,16.34676459312766,-5.316145759770784,16.34676459312766,13.12762197359083,72.64855470000762,-2.224577701867365,90.16795439622661
16.21373259347052,0,29.5,11.5,17,7,24,1.823107481792085,16.4824542043699,-1.823107481792085,16.4824542043699,13.49573328079581,70.70228072700341,-2.224577701867365,90.16795439622661
12.25542707472896,0,15.5,13.5,17,7,24,27.84329159597086,15.35753098086382,-27.84329159597086,15.35753098086382,11.27664033394766,84.37898138754696,-2.275026422121691,88.16949585882863
12.72458766113012,0,17.5,13.5,17,7,24,24.06019299331779,15.50782434192268,-24.06019299331779,15.50782434192268,11.54852149149002,82.4185203701207,-2.275026422121691,88.16949585882863
13.21492734255559,0,19.5,13.5,17,7,24,20.32205386133571,15.65633157191061,-20.32205386133571,15.65633157191061,11.83364530616067,80.46000559284097,-2.275026422121691,88.16949585882863
13.72791335317852,0,21.5,13.5,17,7,24,16.6280774667201,15.80308432311555,-16.6280774667201,15.80308432311555,12.13298824094207,78.50358272079052,-2.275026422121691,88.16949585882863
14.26515165920706,0,23.5,13.5,17,7,24,12.97748579098591,15.94811350433087,-12.97748579098591,15.94811350433087,12.44762352046014,76.54941214666511,-2.275026422121691,88.16949585882863
14.82840375285488,0,25.5,13.5,17,7,24,9.369518984174636,16.09144930255833,-9.369518984174636,16.09144930255833,12.77873318840604,74.59767087516875,-2.275026422121691,88.16949585882863
15.41960594639892,0,27.5,13.5,17,7,24,5.803434837586281,16.23312120395514,-5.803434837586281,16.23312120395514,13.12762197359083,72.64855470000762,-2.275026422121691,88.16949585882863
16.04089161158623,0,29.5,13.5,17,7,24,2.278508274767612,16.37315801405577,-2.278508274767612,16.37315801405577,13.49573328079581,70.70228072700341,-2.275026422121691,88.16949585882863
12.06980338701494,0,15.5,15.5,17,7,24,28.59577595543863,15.20748878229925,-28.59577595543863,15.20748878229925,11.27664033394766,84.37898138754696,-2.327815089041155,86.17110884745536
12.5395409975234,0,17.5,15.5,17,7,24,24.76864524065813,15.36306320159927,-24.76864524065813,15.36306320159927,11.54852149149002,82.4185203701207,-2.327815089041155,86.17110884745536
13.03048282114423,0,19.5,15.5,17,7,24,20.98830811554333,15.51673544245759,-20.98830811554333,15.51673544245759,11.83364530616067,80.46000559284097,-2.327815089041155,86.17110884745536
13.54409776623842,0,21.5,15.5,17,7,24,17.25391159046027,15.66854017924958,-17.25391159046027,15.66854017924958,12.13298824094207,78.50358272079052,-2.327815089041155,86.17110884745536
14.08199362512121,0,23.5,15.5,17,7,24,13.56462328250036,15.81851124867885,-13.56462328250036,15.81851124867885,12.44762352046014,76.54941214666511,-2.327815089041155,86.17110884745536
15.23785704528971,0,27.5,15.5,17,7,24,6.318141130836935,16.11308369386842,-6.318141130836935,16.11308369386842,13.12762197359083,72.64855470000762,-2.327815089041155,86.17110884745536
15.85989887372236,0,29.5,15.5,17,7,24,2.759380097879268,16.25774877650898,-2.759380097879268,16.25774877650898,13.49573328079581,70.70228072700341,-2.327815089041155,86.17110884745536
11.87521065403264,0,15.5,17.5,17,7,24,29.39349058536917,15.04842785911068,-29.39349058536917,15.04842785911068,11.27664033394766,84.37898138754696,-2.383110271079927,84.17279845650849
12.34555353768685,0,17.5,17.5,17,7,24,25.51941132553562,15.20965589013823,-25.51941132553562,15.20965589013823,11.54852149149002,82.4185203701207,-2.383110271079927,84.17279845650849
12.83712698037542,0,19.5,17.5,17,7,24,21.69410534835101,15.36885411748836,-21.69410534835101,15.36885411748836,11.83364530616067,80.46000559284097,-2.383110271079927,84.17279845650849
13.88998724315919,0,23.5,17.5,17,7,24,14.1861748184987,15.68131258186985,-14.1861748184987,15.68131258186985,12.44762352046014,76.54941214666511,-2.383110271079927,84.17279845650849
14.45464935161959,0,25.5,17.5,17,7,24,10.50178725094326,15.83464619050771,-10.50178725094326,15.83464619050771,12.77873318840604,74.59767087516875,-2.383110271079927,84.17279845650849
15.04732876110176,0,27.5,17.5,17,7,24,6.862645556018504,15.98609679612289,-6.862645556018504,15.98609679612289,13.12762197359083,72.64855470000762,-2.383110271079927,84.17279845650849
15.67016375607087,0,29.5,17.5,17,7,24,3.267921361783755,16.1356988731719,-3.267921361783755,16.1356988731719,13.49573328079581,70.70228072700341,-2.383110271079927,84.17279845650849
12.1419612588293,0,17.5,19.5,17,7,24,26.31639887129498,15.0468039458035,-26.31639887129498,15.0468039458035,11.54852149149002,82.4185203701207,-2.441094720623262,82.17457027572459
12.63419801585812,0,19.5,19.5,17,7,24,22.44307360811845,15.21192743448947,-22.44307360811845,15.21192743448947,11.83364530616067,80.46000559284097,-2.441094720623262,82.17457027572459
13.14916550593818,0,21.5,19.5,17,7,24,18.61967956538752,15.37492230841832,-18.61967956538752,15.37492230841832,12.13298824094207,78.50358272079052,-2.441094720623262,82.17457027572459
13.68847544761388,0,23.5,19.5,17,7,24,14.84525742778071,15.53582946410192,-14.84525742778071,15.53582946410192,12.44762352046014,76.54941214666511,-2.441094720623262,82.17457027572459
14.25389561938258,0,25.5,19.5,17,7,24,11.11887229835685,15.6946887570737,-11.11887229835685,15.6946887570737,12.77873318840604,74.59767087516875,-2.441094720623262,82.17457027572459
14.84736921705268,0,27.5,19.5,17,7,24,7.439612926537337,15.85153903480048,-7.439612926537337,15.85153903480048,13.12762197359083,72.64855470000762,-2.441094720623262,82.17457027572459
15.47103716565389,0,29.5,19.5,17,7,24,3.80659096519379,16.00641816835349,-3.80659096519379,16.00641816835349,13.49573328079581,70.70228072700341,-2.441094720623262,82.17457027572459
11.92803271402932,0,17.5,21.5,17,7,24,27.16401193426529,14.87360746854022,-27.16401193426529,14.87360746854022,11.54852149149002,82.4185203701207,-2.501969387188487,80.17643045184786
12.42096692736354,0,19.5,21.5,17,7,24,23.23929877392989,15.04509930450993,-23.23929877392989,15.04509930450993,11.83364530616067,80.46000559284097,-2.501969387188487,80.17643045184786
12.93666289996023,0,21.5,21.5,17,7,24,19.36676479665724,15.21431115120724,-19.36676479665724,15.21431115120724,12.13298824094207,78.50358272079052,-2.501969387188487,80.17643045184786
13.47673446454088,0,23.5,21.5,17,7,24,15.54537628829509,15.38128817716563,-15.54537628829509,15.38128817716563,12.44762352046014,76.54941214666511,-2.501969387188487,80.17643045184786
14.04295170999039,0,25.5,21.5,17,7,24,11.77412666057496,15.54607436564279,-11.77412666057496,15.54607436564279,12.77873318840604,74.59767087516875,-2.501969387188487,80.17643045184786
14.63726036197214,0,27.5,21.5,17,7,24,8.052035567142287,15.70871255324597,-8.052035567142287,15.70871255324597,13.12762197359083,72.64855470000762,-2.501969387188487,80.17643045184786
15.26180412147577,0,29.5,21.5,17,7,24,4.378148053930309,15.86924446705673,-4.378148053930309,15.86924446705673,13.49573328079581,70.70228072700341,-2.501969387188487,80.17643045184786
12.19662876835502,0,19.5,23.5,17,7,24,24.08739912637893,14.86740208780632,-24.08739912637893,14.86740208780632,11.83364530616067,80.46000559284097,-2.565955738604358,78.1783857597482
12.71309170695839,0,21.5,23.5,17,7,24,20.16218965221439,15.04330776206466,-20.16218965221439,15.04330776206466,12.13298824094207,78.50358272079052,-2.565955738604358,78.1783857597482
13.25396512564861,0,23.5,23.5,17,7,24,16.29048708648768,15.21681555950439,-16.29048708648768,15.21681555950439,12.44762352046014,76.54941214666511,-2.565955738604358,78.1783857597482
14.41620935464609,0,27.5,23.5,17,7,24,8.703285223697794,15.55683100790087,-8.703285223697794,15.55683100790087,13.12762197359083,72.64855470000762,-2.565955738604358,78.1783857597482
15.04167517665597,0,29.5,23.5,17,7,24,4.985699291524519,15.72343217003412,-4.985699291524519,15.72343217003412,13.49573328079581,70.70228072700341,-2.565955738604358,78.1783857597482
12.47756401116495,0,21.5,25.5,17,7,24,21.01080266457282,14.86086978546643,-21.01080266457282,14.86086978546643,12.13298824094207,78.50358272079052,-2.633298446533453,76.18044368471477
13.5872239084413,0,25.5,25.5,17,7,24,13.21424290102644,15.21945006368473,-13.21424290102644,15.21945006368473,12.77873318840604,74.59767087516875,-2.633298446533453,76.18044368471477
14.18333856610223,0,27.5,25.5,17,7,24,9.39717516926663,15.3950050841993,-9.39717516926663,15.3950050841993,13.12762197359083,72.64855470000762,-2.633298446533453,76.18044368471477
14.80977646464801,0,29.5,25.5,17,7,24,5.632755350853411,15.56813871579518,-5.632755350853411,15.56813871579518,13.49573328079581,70.70228072700341,-2.633298446533453,76.18044368471477
12.22909431674109,0,21.5,27.5,17,7,24,21.91812321480044,14.66581064437515,-21.91812321480044,14.66581064437515,12.13298824094207,78.50358272079052,-2.704268504798906,74.18261251802878
12.77170559623841,0,23.5,27.5,17,7,24,17.93422387554955,14.85398402747067,-17.93422387554955,14.85398402747067,12.44762352046014,76.54941214666511,-2.704268504798906,74.18261251802878
13.34058074917662,0,25.5,27.5,17,7,24,14.00794142713257,15.03943596498024,-14.00794142713257,15.03943596498024,12.77873318840604,74.59767087516875,-2.704268504798906,74.18261251802878
13.93767393408201,0,27.5,27.5,17,7,24,10.13803492218148,15.22222507115202,-10.13803492218148,15.22222507115202,13.12762197359083,72.64855470000762,-2.704268504798906,74.18261251802878
14.56513810498796,0,29.5,27.5,17,7,24,6.323298795855486,15.40240828899468,-6.323298795855486,15.40240828899468,13.49573328079581,70.70228072700341,-2.704268504798906,74.18261251802878
